operation1,operation2,bacc,bacc_no_aug,transform,bacc_operation1,diff_no_aug,diff_operation1
shear_x,equalize,0.8105705559253693,0.7897118091583252,shear_x,0.8146952688694,0.020858746767044134,-0.004124712944030717
shear_x,gaussian_blur,0.8143610000610352,0.7897118091583252,shear_x,0.8146952688694,0.024649190902710005,-0.00033426880836484596
shear_x,gaussian_noise,0.8239723801612854,0.7897118091583252,shear_x,0.8146952688694,0.034260571002960205,0.009277111291885354
shear_x,grid_distortion,0.8212828755378723,0.7897118091583252,shear_x,0.8146952688694,0.0315710663795471,0.006587606668472246
shear_x,horizontal_flip,0.8257730424404144,0.7897118091583252,shear_x,0.8146952688694,0.03606123328208921,0.01107777357101436
shear_x,median_blur,0.8156508922576904,0.7897118091583252,shear_x,0.8146952688694,0.025939083099365212,0.0009556233882903609
shear_x,random_crop,0.8186558365821839,0.7897118091583252,shear_x,0.8146952688694,0.02894402742385871,0.003960567712783858
shear_x,rotation,0.8291694939136505,0.7897118091583252,shear_x,0.8146952688694,0.039457684755325295,0.014474225044250444
shear_x,saturation,0.8135114848613739,0.7897118091583252,shear_x,0.8146952688694,0.02379967570304875,-0.0011837840080261008
shear_x,scaling,0.8268567442893981,0.7897118091583252,shear_x,0.8146952688694,0.037144935131072976,0.012161475419998125
shear_x,shear_y,0.8244685471057892,0.7897118091583252,shear_x,0.8146952688694,0.034756737947464034,0.009773278236389182
shear_x,translate_x,0.8198369264602661,0.7897118091583252,shear_x,0.8146952688694,0.030125117301940896,0.0051416575908660445
shear_x,translate_y,0.8257859885692597,0.7897118091583252,shear_x,0.8146952688694,0.03607417941093449,0.011090719699859641
shear_x,vertical_flip,0.818300211429596,0.7897118091583252,shear_x,0.8146952688694,0.028588402271270796,0.003604942560195945
shear_y,brightness,0.8391589283943176,0.7897118091583252,shear_y,0.83489208817482,0.04944711923599243,0.004266840219497636
shear_y,contrast,0.8377963066101074,0.7897118091583252,shear_y,0.83489208817482,0.04808449745178223,0.002904218435287431
shear_y,elastic_transform,0.8034379541873932,0.7897118091583252,shear_y,0.83489208817482,0.013726145029067993,-0.0314541339874268
shear_y,equalize,0.8245079755783081,0.7897118091583252,shear_y,0.83489208817482,0.034796166419982955,-0.01038411259651184
shear_y,gaussian_blur,0.8268718600273133,0.7897118091583252,shear_y,0.83489208817482,0.037160050868988104,-0.008020228147506692
shear_y,gaussian_noise,0.841942310333252,0.7897118091583252,shear_y,0.83489208817482,0.05223050117492678,0.007050222158431985
shear_y,grid_distortion,0.8340192317962647,0.7897118091583252,shear_y,0.83489208817482,0.04430742263793952,-0.0008728563785552756
shear_y,horizontal_flip,0.8409348249435424,0.7897118091583252,shear_y,0.83489208817482,0.05122301578521726,0.0060427367687224676
shear_y,median_blur,0.8324668407440186,0.7897118091583252,shear_y,0.83489208817482,0.04275503158569338,-0.002425247430801414
shear_y,random_crop,0.8414464831352234,0.7897118091583252,shear_y,0.83489208817482,0.05173467397689824,0.006554394960403442
shear_y,rotation,0.8234641313552856,0.7897118091583252,shear_y,0.83489208817482,0.03375232219696045,-0.011427956819534346
shear_y,saturation,0.8306018233299255,0.7897118091583252,shear_y,0.83489208817482,0.04089001417160032,-0.004290264844894476
shear_y,scaling,0.8395257949829101,0.7897118091583252,shear_y,0.83489208817482,0.04981398582458496,0.0046337068080901656
shear_y,shear_x,0.8262344121932983,0.7897118091583252,shear_y,0.83489208817482,0.03652260303497312,-0.008657675981521673
shear_y,translate_x,0.8373031497001648,0.7897118091583252,shear_y,0.83489208817482,0.047591340541839666,0.002411061525344871
shear_y,translate_y,0.8425967037677765,0.7897118091583252,shear_y,0.83489208817482,0.05288489460945134,0.007704615592956543
shear_y,vertical_flip,0.8334099292755127,0.7897118091583252,shear_y,0.83489208817482,0.043698120117187544,-0.001482158899307251
translate_x,brightness,0.8286430656909942,0.7897118091583252,translate_x,0.82343031167984,0.038931256532669045,0.005212754011154175
translate_x,contrast,0.8273669004440307,0.7897118091583252,translate_x,0.82343031167984,0.037655091285705544,0.003936588764190674
translate_x,elastic_transform,0.7947363972663879,0.7897118091583252,translate_x,0.82343031167984,0.005024588108062722,-0.02869391441345215
translate_x,equalize,0.8247696459293365,0.7897118091583252,translate_x,0.82343031167984,0.035057836771011375,0.0013393342494965044
translate_x,gaussian_blur,0.8251466393470764,0.7897118091583252,translate_x,0.82343031167984,0.035434830188751265,0.0017163276672363947
translate_x,gaussian_noise,0.8396957159042359,0.7897118091583252,translate_x,0.82343031167984,0.04998390674591069,0.01626540422439582
translate_x,grid_distortion,0.8331785917282104,0.7897118091583252,translate_x,0.82343031167984,0.04346678256988523,0.009748280048370361
translate_x,horizontal_flip,0.8327644824981689,0.7897118091583252,translate_x,0.82343031167984,0.04305267333984375,0.00933417081832888
translate_x,median_blur,0.8289943814277649,0.7897118091583252,translate_x,0.82343031167984,0.039282572269439764,0.0055640697479248935
translate_x,random_crop,0.8234391570091247,0.7897118091583252,translate_x,0.82343031167984,0.03372734785079956,8.845329284690173e-06
translate_x,rotation,0.8367150306701661,0.7897118091583252,translate_x,0.82343031167984,0.04700322151184089,0.013284718990326017
translate_x,saturation,0.8247739851474762,0.7897118091583252,translate_x,0.82343031167984,0.03506217598915107,0.0013436734676361972
translate_x,scaling,0.8318543374538422,0.7897118091583252,translate_x,0.82343031167984,0.04214252829551701,0.008424025774002142
translate_x,shear_x,0.8153737902641296,0.7897118091583252,translate_x,0.82343031167984,0.02566198110580442,-0.00805652141571045
translate_x,shear_y,0.8417270064353943,0.7897118091583252,translate_x,0.82343031167984,0.05201519727706916,0.018296694755554288
translate_x,translate_y,0.8306267201900482,0.7897118091583252,translate_x,0.82343031167984,0.04091491103172307,0.0071964085102081965
translate_x,vertical_flip,0.8266342759132386,0.7897118091583252,translate_x,0.82343031167984,0.0369224667549134,0.0032039642333985263
translate_y,brightness,0.8292774617671966,0.7897118091583252,translate_y,0.8286707282066346,0.03956565260887146,0.0006067335605620672
translate_y,contrast,0.8287837028503418,0.7897118091583252,translate_y,0.8286707282066346,0.03907189369201658,0.00011297464370718657
translate_y,elastic_transform,0.8234709799289703,0.7897118091583252,translate_y,0.8286707282066346,0.033759170770645164,-0.005199748277664229
translate_y,equalize,0.8214947044849396,0.7897118091583252,translate_y,0.8286707282066346,0.03178289532661438,-0.007176023721695013
translate_y,gaussian_blur,0.8242131888866424,0.7897118091583252,translate_y,0.8286707282066346,0.03450137972831724,-0.004457539319992154
translate_y,gaussian_noise,0.8426804900169372,0.7897118091583252,translate_y,0.8286707282066346,0.05296868085861206,0.014009761810302668
translate_y,grid_distortion,0.8332467019557953,0.7897118091583252,translate_y,0.8286707282066346,0.04353489279747014,0.004575973749160744
translate_y,horizontal_flip,0.8380816459655762,0.7897118091583252,translate_y,0.8286707282066346,0.04836983680725104,0.00941091775894165
translate_y,median_blur,0.826334971189499,0.7897118091583252,translate_y,0.8286707282066346,0.03662316203117377,-0.00233575701713562
translate_y,random_crop,0.831738543510437,0.7897118091583252,translate_y,0.8286707282066346,0.042026734352111794,0.0030678153038024014
translate_y,rotation,0.8408449947834015,0.7897118091583252,translate_y,0.8286707282066346,0.051133185625076294,0.012174266576766901
translate_y,saturation,0.8296921968460083,0.7897118091583252,translate_y,0.8286707282066346,0.03998038768768308,0.0010214686393736905
translate_y,scaling,0.8373946189880371,0.7897118091583252,translate_y,0.8286707282066346,0.04768280982971196,0.008723890781402566
translate_y,shear_x,0.828381872177124,0.7897118091583252,translate_y,0.8286707282066346,0.03867006301879883,-0.00028885602951056466
translate_y,shear_y,0.8483196854591369,0.7897118091583252,translate_y,0.8286707282066346,0.05860787630081177,0.019648957252502375
translate_y,translate_x,0.8324820697307587,0.7897118091583252,translate_y,0.8286707282066346,0.042770260572433494,0.003811341524124101
translate_y,vertical_flip,0.8298990368843079,0.7897118091583252,translate_y,0.8286707282066346,0.04018722772598271,0.0012283086776733176
vertical_flip,brightness,0.8166965782642365,0.7897118091583252,vertical_flip,0.803134310245514,0.0269847691059113,0.013562268018722512
vertical_flip,contrast,0.8148209154605865,0.7897118091583252,vertical_flip,0.803134310245514,0.025109106302261375,0.011686605215072587
vertical_flip,elastic_transform,0.7996506989002228,0.7897118091583252,vertical_flip,0.803134310245514,0.009938889741897605,-0.003483611345291182
vertical_flip,equalize,0.8047899425029754,0.7897118091583252,vertical_flip,0.803134310245514,0.015078133344650246,0.001655632257461459
vertical_flip,gaussian_blur,0.8177261114120483,0.7897118091583252,vertical_flip,0.803134310245514,0.028014302253723145,0.014591801166534357
vertical_flip,gaussian_noise,0.8334366381168365,0.7897118091583252,vertical_flip,0.803134310245514,0.043724828958511375,0.030302327871322587
vertical_flip,grid_distortion,0.8274304330348968,0.7897118091583252,vertical_flip,0.803134310245514,0.037718623876571655,0.024296122789382868
vertical_flip,horizontal_flip,0.8184995919466018,0.7897118091583252,vertical_flip,0.803134310245514,0.02878778278827665,0.015365281701087863
vertical_flip,median_blur,0.8114533424377441,0.7897118091583252,vertical_flip,0.803134310245514,0.021741533279418968,0.00831903219223018
vertical_flip,random_crop,0.8260563671588897,0.7897118091583252,vertical_flip,0.803134310245514,0.036344558000564575,0.022922056913375788
vertical_flip,rotation,0.8370259404182434,0.7897118091583252,vertical_flip,0.803134310245514,0.047314131259918235,0.03389163017272945
vertical_flip,saturation,0.8028413712978363,0.7897118091583252,vertical_flip,0.803134310245514,0.013129562139511108,-0.0002929389476776789
vertical_flip,scaling,0.8332649111747742,0.7897118091583252,vertical_flip,0.803134310245514,0.04355310201644902,0.03013060092926023
vertical_flip,shear_x,0.8167573392391205,0.7897118091583252,vertical_flip,0.803134310245514,0.027045530080795355,0.013623028993606567
vertical_flip,shear_y,0.8423450708389282,0.7897118091583252,vertical_flip,0.803134310245514,0.052633261680603005,0.03921076059341422
vertical_flip,translate_x,0.8251529932022095,0.7897118091583252,vertical_flip,0.803134310245514,0.0354411840438843,0.022018682956695512
vertical_flip,translate_y,0.8293243765830993,0.7897118091583252,vertical_flip,0.803134310245514,0.03961256742477415,0.02619006633758536
